Player,Player_ID,Player_NFL_Link,Player_NCAA_Link
Tom Forrest,ForrTo20,http://www.pro-football-reference.com/players/F/ForrTo20.htm,
Alan Chadwick,,http://www.pro-football-reference.com,
Greg Gantt,GantGr20,http://www.pro-football-reference.com/players/G/GantGr20.htm,http://www.sports-reference.com/cfb/players/greg-gantt-1.html
Greg Latta,LattGr00,http://www.pro-football-reference.com/players/L/LattGr00.htm,
Sergio Albert,AlbeSe20,http://www.pro-football-reference.com/players/A/AlbeSe20.htm,
Ken Grandberry,GranKe00,http://www.pro-football-reference.com/players/G/GranKe00.htm,http://www.sports-reference.com/cfb/players/ken-grandberry-1.html
Jim Schnietz,,http://www.pro-football-reference.com,
Larry Lightfoot,,http://www.pro-football-reference.com,
Robert Woods,,http://www.pro-football-reference.com,
Monte Doris,,http://www.pro-football-reference.com,
Mike Denimarck,,http://www.pro-football-reference.com,
Darwin Robinson,,http://www.pro-football-reference.com,
Ron Rydalch,RydaRo20,http://www.pro-football-reference.com/players/R/RydaRo20.htm,
Paul Miles,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/paul-miles-2.html
Eddie Brown,BrowEd20,http://www.pro-football-reference.com/players/B/BrowEd20.htm,
Ned Guillet,,http://www.pro-football-reference.com,
Alvin Maxson,MaxsAl00,http://www.pro-football-reference.com/players/M/MaxsAl00.htm,http://www.sports-reference.com/cfb/players/alvin-maxson-1.html
John McDaniel,McDaJo00,http://www.pro-football-reference.com/players/M/McDaJo00.htm,
Gregg Hare,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/greg-hare-1.html
Mark Gefert,,http://www.pro-football-reference.com,
Mike Holt,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-holt-1.html
Bon Boatwright,BoatBo20,http://www.pro-football-reference.com/players/B/BoatBo20.htm,
Berl Simmons,,http://www.pro-football-reference.com,
Melvin Baker,BakeMe00,http://www.pro-football-reference.com/players/B/BakeMe00.htm,
Ed McCartney,,http://www.pro-football-reference.com,
Danny Colbert,ColbDa20,http://www.pro-football-reference.com/players/C/ColbDa20.htm,
Jim Rathje,,http://www.pro-football-reference.com,
Tom Wickert,WickTo20,http://www.pro-football-reference.com/players/W/WickTo20.htm,
Don Hutt,,http://www.pro-football-reference.com,
Robert Burns,BurnBo00,http://www.pro-football-reference.com/players/B/BurnBo00.htm,http://www.sports-reference.com/cfb/players/bob-burns-2.html
Reggie Harrison,HarrRe00,http://www.pro-football-reference.com/players/H/HarrRe00.htm,
Manfred Moore,MoorMa00,http://www.pro-football-reference.com/players/M/MoorMa00.htm,http://www.sports-reference.com/cfb/players/manfred-moore-1.html
Phil LaPorta,LaPoPh20,http://www.pro-football-reference.com/players/L/LaPoPh20.htm,
Mark Sens,,http://www.pro-football-reference.com,
Mark Sheridan,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mark-sheridan-1.html
Harold Holton,,http://www.pro-football-reference.com,
Derek Williams,,http://www.pro-football-reference.com,
Jim Jennings,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/jj-jennings-1.html
Tommy Reamon,ReamTo00,http://www.pro-football-reference.com/players/R/ReamTo00.htm,http://www.sports-reference.com/cfb/players/tommy-reamon-1.html
Dan Scott,,http://www.pro-football-reference.com,
Larry Bailey,BailLa20,http://www.pro-football-reference.com/players/B/BailLa20.htm,
Brian Doherty,,http://www.pro-football-reference.com,
Ken Pope,PopeKe21,http://www.pro-football-reference.com/players/P/PopeKe21.htm,
Mike Flater,,http://www.pro-football-reference.com,
Charles Davis,DaviCh21,http://www.pro-football-reference.com/players/D/DaviCh21.htm,
Bill Dulin,,http://www.pro-football-reference.com,
Ed Johnson,,http://www.pro-football-reference.com,
Sam McCullum,McCuSa00,http://www.pro-football-reference.com/players/M/McCuSa00.htm,
Jimmie Kennedy,KennJi00,http://www.pro-football-reference.com/players/K/KennJi00.htm,
Bob Lally,LallBo20,http://www.pro-football-reference.com/players/L/LallBo20.htm,
Frosty Anderson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/frosty-anderson-1.html
Ray Rhodes,RhodRa00,http://www.pro-football-reference.com/players/R/RhodRa00.htm,http://www.sports-reference.com/cfb/players/ray-rhodes-1.html
John Ketchoyian,,http://www.pro-football-reference.com,
Mike Puestow,,http://www.pro-football-reference.com,
Sam Baker,,http://www.pro-football-reference.com,
Bob Van Duyne,VanDBo21,http://www.pro-football-reference.com/players/V/VanDBo21.htm,
Art Cameron,,http://www.pro-football-reference.com,
Tommy Thibodeaux,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tom-thibodeaux-1.html
Jim Kregel,,http://www.pro-football-reference.com,
Glen Gaspard,,http://www.pro-football-reference.com,
Phil Polak,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/phil-polak-1.html
Doug Troszak,,http://www.pro-football-reference.com,
David Wooley,,http://www.pro-football-reference.com,
Charlie Johnson,,http://www.pro-football-reference.com,
Don Calhoun,CalhDo00,http://www.pro-football-reference.com/players/C/CalhDo00.htm,http://www.sports-reference.com/cfb/players/don-calhoun-1.html
Tom Condon,CondTo20,http://www.pro-football-reference.com/players/C/CondTo20.htm,
Greg Hartle,HartGr20,http://www.pro-football-reference.com/players/H/HartGr20.htm,
Paul Ryczek,RyczPa20,http://www.pro-football-reference.com/players/R/RyczPa20.htm,
Chris Arnold,,http://www.pro-football-reference.com,
Dave Atkinson,,http://www.pro-football-reference.com,
Dennis Morgan,MorgDe00,http://www.pro-football-reference.com/players/M/MorgDe00.htm,
Charles Herd,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/chuck-herd-1.html
Glenn Ellis,,http://www.pro-football-reference.com,
Johnny Vann,,http://www.pro-football-reference.com,
Barry Reed,,http://www.pro-football-reference.com,
Gary Valbuena,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/gary-valbuena-1.html
Steve Taylor,,http://www.pro-football-reference.com,
Dave Grannell,GranDa00,http://www.pro-football-reference.com/players/G/GranDa00.htm,http://www.sports-reference.com/cfb/players/dave-grannell-1.html
Bobby Brooks,BrooBo20,http://www.pro-football-reference.com/players/B/BrooBo20.htm,
Norm Hodgins,HodgNo20,http://www.pro-football-reference.com/players/H/HodgNo20.htm,http://www.sports-reference.com/cfb/players/norm-hodgins-1.html
Tim Rudnick,RudnTi20,http://www.pro-football-reference.com/players/R/RudnTi20.htm,http://www.sports-reference.com/cfb/players/tim-rudnick-1.html
Eugene Bird,,http://www.pro-football-reference.com,
Bill Buckley,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bill-buckley-1.html
Archie Gibson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/archie-gibson-1.html
Greg Battle,,http://www.pro-football-reference.com,
Kent Merritt,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/kent-merritt-1.html
Bill Brittain,,http://www.pro-football-reference.com,
Eric Torkelson,TorkEr00,http://www.pro-football-reference.com/players/T/TorkEr00.htm,
T.C. Blair,BlaiT.20,http://www.pro-football-reference.com/players/B/BlaiT.20.htm,
Tom Gooden,,http://www.pro-football-reference.com,
Bob Thornbladh,ThorBo20,http://www.pro-football-reference.com/players/T/ThorBo20.htm,http://www.sports-reference.com/cfb/players/bob-thornbladh-1.html
Steve Buchanan,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-buchanan-1.html
Eddie Wilson,,http://www.pro-football-reference.com,
Rod Kirby,,http://www.pro-football-reference.com,
Harold Hart,HartHa00,http://www.pro-football-reference.com/players/H/HartHa00.htm,
Harvey McGee,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/harvey-mcgee-1.html
Ed Kezirian,,http://www.pro-football-reference.com,
Joe Miller,,http://www.pro-football-reference.com,
Dickie Morton,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dickey-morton-1.html
Rick Hayes,,http://www.pro-football-reference.com,
Dave Boone,BoonDa20,http://www.pro-football-reference.com/players/B/BoonDa20.htm,
Gerry Roberts,,http://www.pro-football-reference.com,
Ricky Browne,,http://www.pro-football-reference.com,
Jim Sims,SimsJi20,http://www.pro-football-reference.com/players/S/SimsJi20.htm,
Sam Williams,WillSa21,http://www.pro-football-reference.com/players/W/WillSa21.htm,
Jeff Sevy,SevyJe20,http://www.pro-football-reference.com/players/S/SevyJe20.htm,
John Ricca,,http://www.pro-football-reference.com,
Dave Simonson,SimoDa20,http://www.pro-football-reference.com/players/S/SimoDa20.htm,
Roger Wallace,WallRo21,http://www.pro-football-reference.com/players/W/WallRo21.htm,
Tom Hull,HullTo20,http://www.pro-football-reference.com/players/H/HullTo20.htm,
James Buckmon,,http://www.pro-football-reference.com,
Eddie Foster,,http://www.pro-football-reference.com,
Artimus Parker,ParkAr20,http://www.pro-football-reference.com/players/P/ParkAr20.htm,http://www.sports-reference.com/cfb/players/artimus-parker-1.html
Randy Walker,WalkRa21,http://www.pro-football-reference.com/players/W/WalkRa21.htm,
Mark Wakefield,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mark-wakefield-1.html
Carl Brown,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/carl-brown-3.html
Larry Cameron,,http://www.pro-football-reference.com,
Ron McNeil,,http://www.pro-football-reference.com,
Dave Means,MeanDa20,http://www.pro-football-reference.com/players/M/MeanDa20.htm,
Vic Koegel,KoegVi20,http://www.pro-football-reference.com/players/K/KoegVi20.htm,
Noe Gonzalez,GonzNo20,http://www.pro-football-reference.com/players/G/GonzNo20.htm,
Rudy McClinon,,http://www.pro-football-reference.com,
Bo Bobrowski,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bo-bobrowski-1.html
Hugh Lickiss,,http://www.pro-football-reference.com,
Keith Bobo,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/keith-bobo-1.html
Roger Freberg,,http://www.pro-football-reference.com,
Randy Poltl,PoltRa20,http://www.pro-football-reference.com/players/P/PoltRa20.htm,
Jim Revels,,http://www.pro-football-reference.com,
Dan Dixon,,http://www.pro-football-reference.com,
Brian Vertefeuille,VertBr20,http://www.pro-football-reference.com/players/V/VertBr20.htm,
Dennis Colvin,,http://www.pro-football-reference.com,
Joe Barnes,BarnJo01,http://www.pro-football-reference.com/players/B/BarnJo01.htm,http://www.sports-reference.com/cfb/players/joe-barnes-1.html
Randy Hall,HallRa20,http://www.pro-football-reference.com/players/H/HallRa20.htm,
John Tate,,http://www.pro-football-reference.com,
Jimmy Poulos,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/jimmy-poulos-1.html
Mike Truax,,http://www.pro-football-reference.com,
Phil Bennett,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/phil-bennett-3.html
Tom Owen,OwenTo00,http://www.pro-football-reference.com/players/O/OwenTo00.htm,
Lars Ditley,,http://www.pro-football-reference.com,
Emanuel Armstrong,,http://www.pro-football-reference.com,
Fred Rothwell,RothFr20,http://www.pro-football-reference.com/players/R/RothFr20.htm,http://www.sports-reference.com/cfb/players/fred-rothwell-1.html
John Clerkley,,http://www.pro-football-reference.com,
Mike Seifert,SeifMi20,http://www.pro-football-reference.com/players/S/SeifMi20.htm,
Norm Romagnoli,,http://www.pro-football-reference.com,
Ralph Powell,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/ralph-powell-1.html
Mike Dennery,DennMi20,http://www.pro-football-reference.com/players/D/DennMi20.htm,
Ed Gatewood,,http://www.pro-football-reference.com,
Stu O'Dell,ODelSt20,http://www.pro-football-reference.com/players/O/ODelSt20.htm,http://www.sports-reference.com/cfb/players/stu-odell-1.html
Frank Kolch,,http://www.pro-football-reference.com,
Fred Lima,,http://www.pro-football-reference.com,
Ted Jornov,,http://www.pro-football-reference.com,
Pete Solverson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/pete-solverson-1.html
Gary Keller,,http://www.pro-football-reference.com,
Clayton Heath,HeatCl20,http://www.pro-football-reference.com/players/H/HeatCl20.htm,http://www.sports-reference.com/cfb/players/clayton-heath-1.html
Paul Lamm,,http://www.pro-football-reference.com,
Mike Hayes,,http://www.pro-football-reference.com,
Greg Bailey,,http://www.pro-football-reference.com,
Paul Vellano,,http://www.pro-football-reference.com,
Greg Fountain,,http://www.pro-football-reference.com,
Ed Collins,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/edwin-collins-1.html
Charles Smith,,http://www.pro-football-reference.com,
Cecil Bowens,,http://www.pro-football-reference.com,
Walt Williamson,,http://www.pro-football-reference.com,
Kent Marshall,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/kent-marshall-1.html
Dave Smith,,http://www.pro-football-reference.com,
Andrew Neloms,,http://www.pro-football-reference.com,
David Jones,,http://www.pro-football-reference.com,
Bob Hunt,HuntBo20,http://www.pro-football-reference.com/players/H/HuntBo20.htm,
Frank Pomarico,,http://www.pro-football-reference.com,
Rich Marks,,http://www.pro-football-reference.com,
Phil Gurbada,,http://www.pro-football-reference.com,
John Givens,,http://www.pro-football-reference.com,
Don Willingham,,http://www.pro-football-reference.com,
Bruce Henley,,http://www.pro-football-reference.com,
Doug Richards,,http://www.pro-football-reference.com,
Mike Phillips,,http://www.pro-football-reference.com,
Don Van Galder,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/don-van-galder-1.html
Ananias Carson,,http://www.pro-football-reference.com,
Alan Dixon,,http://www.pro-football-reference.com,
Sam Johnson,,http://www.pro-football-reference.com,
Billy Johnson,JohnBi01,http://www.pro-football-reference.com/players/J/JohnBi01.htm,
Charles Anthony,AnthCh20,http://www.pro-football-reference.com/players/A/AnthCh20.htm,
Larry Jones,JoneLa01,http://www.pro-football-reference.com/players/J/JoneLa01.htm,
Oliver Alexander,,http://www.pro-football-reference.com,
Pat Kelly,,http://www.pro-football-reference.com,
Willie Brister,BrisWi00,http://www.pro-football-reference.com/players/B/BrisWi00.htm,
Vincent Ancell,,http://www.pro-football-reference.com,
Leonard Gray,,http://www.pro-football-reference.com,
Larry Cipa,CipaLa00,http://www.pro-football-reference.com/players/C/CipaLa00.htm,http://www.sports-reference.com/cfb/players/larry-cipa-1.html
Sam Hunt,HuntSa20,http://www.pro-football-reference.com/players/H/HuntSa20.htm,
Sid Bond,,http://www.pro-football-reference.com,
Dave Wannstedt,,http://www.pro-football-reference.com,
John Wells,,http://www.pro-football-reference.com,
Lem Burnham,BurnLe21,http://www.pro-football-reference.com/players/B/BurnLe21.htm,
Piel Pennington,,http://www.pro-football-reference.com,
Ransom Terrell,,http://www.pro-football-reference.com,
Willie Jones,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/willie-jones-3.html
Ken Williams,,http://www.pro-football-reference.com,
Greg Mathis,,http://www.pro-football-reference.com,
Bruce Craft,,http://www.pro-football-reference.com,
Isaac Jackson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/isaac-jackson-1.html
Greg Meczka,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/greg-meczka-1.html
Larry Hunt,,http://www.pro-football-reference.com,
Bob Thomas,thomabob01,http://www.pro-football-reference.com/players/T/thomabob01.htm,
Kurt Wachtler,,http://www.pro-football-reference.com,
Larry Cates,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/larry-cates-1.html
Mathew Williams,,http://www.pro-football-reference.com,
Buddy Brown,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/buddy-brown-1.html
